yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
   7961
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 4463  4463    1447467  48843.316656  58121.5653161649920    18.92    42.49          4     -0.00164  132506.576889   48306.576890
 4464  4464    1447506  48844.632594  58121.5653313957630     6.64     9.24          3     -0.00394  132507.892870   48307.892870
 4465  4465    1447764  48853.338666  58121.5654321604860   282.80   341.42          4     -0.00031  132516.599224   48316.599225
 4466  4466    1447774  48853.676220  58121.5654360673540     5.69     7.90          2      0.00308  132516.936789   48316.936790
 4467  4467    1447785  48854.047188  58121.5654403609730     8.25    16.49          4     -0.00331  132517.307769   48317.307770
 4468  4468    1447913  48858.366203  58121.5654903495680    25.44    28.68          2     -0.00969  132521.626924   48321.626925
 4469  4469    1447978  48860.559912  58121.5655157397250     7.48    18.71          4      0.00064  132523.820704   48323.820705
 4470  4470    1448060  48863.326797  58121.5655477638530    11.89    15.51          3     -0.00297  132526.587679   48326.587680
 4471  4471    1448082  48864.069128  58121.5655563556480     5.84     7.93          2     -0.00406  132527.330034   48327.330035
 4472  4472    1448262  48870.143106  58121.5656266563200     6.11     9.02          2     -0.00228  132533.404210   48333.404210
 4473  4473    1448420  48875.474823  58121.5656883660030     7.80    20.38          5      0.00267  132538.736100   48338.736100
 4474  4474    1448489  48877.802978  58121.5657153122430     9.95     9.95          1     -0.00269  132541.064330   48341.064330
 4475  4475    1448527  48879.085351  58121.5657301545340    10.81    21.94          4      0.00033  132542.346745   48342.346745
 4476  4476    1448803  48888.398569  58121.5658379464060     5.96    10.38          3     -0.00333  132551.660264   48351.660265
 4477  4477    1448812  48888.702304  58121.5658414618500    15.64    20.44          2     -0.00217  132551.964010   48351.964010
 4478  4478    1449124  48899.230473  58121.5659633156610    57.55    64.97          2     -0.00086  132602.492519   48362.492520
 4479  4479    1449272  48904.224601  58121.5660211180670     6.14     8.65          2     -0.00033  132607.486810   48367.486810
 4480  4480    1449331  48906.215531  58121.5660441612420    13.50    18.82          3      0.00069  132609.477805   48369.477805
 4481  4481    1449365  48907.362944  58121.5660574414850     6.84    15.48          3      0.00417  132610.625254   48370.625255
 4482  4482    1449464  48910.703470  58121.5660961049860     6.96     9.97          2      0.00036  132613.965889   48373.965890
 4483  4483    1449631  48916.338573  58121.5661613260800     6.82    10.28          3     -0.00392  132619.601175   48379.601175
 4484  4484    1449751  48920.387791  58121.5662081920260    36.05    58.85          5     -0.00569  132623.650524   48383.650525
 4485  4485    1450019  48929.431378  58121.5663128631680    37.85    42.04          2      0.00017  132632.694405   48392.694405
 4486  4486    1450087  48931.725968  58121.5663394209280     7.76    12.78          2      0.00014  132634.989070   48394.989070
 4487  4487    1450146  48933.716744  58121.5663624623100     8.21    11.48          2     -0.00342  132636.979910   48396.979910
 4488  4488    1450288  48938.508513  58121.5664179226110     7.82     9.37          2      0.00022  132641.771834   48401.771835
 4489  4489    1450529  48946.640660  58121.5665120446850    10.73    19.12          3     -0.00436  132649.904244   48409.904245
 4490  4490    1450677  48951.635063  58121.5665698502660     6.64     8.90          2      0.00431  132654.898809   48414.898810
 4491  4491    1450740  48953.760914  58121.5665944550140     7.40    14.30          4      0.00369  132657.024729   48417.024730
 4492  4492    1450869  48958.113667  58121.5666448341120     9.49    13.45          2     -0.00283  132701.377625   48421.377625
 4493  4493    1450994  48962.331791  58121.5666936549890     5.58     7.92          2      0.00083  132705.595885   48425.595885
 4494  4494    1451133  48967.022113  58121.5667479411200     6.27     9.88          2     -0.00186  132710.286359   48430.286360
 4495  4495    1451290  48972.319961  58121.5668092588030     7.65    12.01          3     -0.00064  132715.584380   48435.584380
 4496  4496    1451345  48974.175976  58121.5668307404670     9.90    22.60          4      0.00219  132717.440455   48437.440455
 4497  4497    1451445  48977.550107  58121.5668697929090    10.72    13.47          2     -0.00578  132720.814695   48440.814695
 4498  4498    1451471  48978.427683  58121.5668799500290     8.95    17.21          4      0.00114  132721.692300   48441.692300
 4499  4499    1451523  48980.182251  58121.5669002575360     8.33    11.52          2     -0.00242  132723.446924   48443.446925
 4500  4500    1451540  48980.755983  58121.5669068979460     5.77     5.77          1      0.00008  132724.020674   48444.020675
 4501  4501    1451554  48981.228422  58121.5669123660030     6.58     9.94          3      0.00078  132724.493130   48444.493130
 4502  4502    1451596  48982.645371  58121.5669287658620    14.64    30.27          5     -0.00806  132725.910125   48445.910125
 4503  4503    1451713  48986.593433  58121.5669744610300    10.02    12.23          2     -0.00761  132729.858314   48449.858315
 4504  4504    1451979  48995.569602  58121.5670783518720     7.61     9.79          2      0.00031  132738.834775   48458.834775
 4505  4505    1451982  48995.670879  58121.5670795240700    17.74    22.56          3      0.00164  132738.936054   48458.936055
 4506  4506    1451988  48995.873297  58121.5670818668670     7.28    12.25          3      0.00028  132739.138480   48459.138480
 4507  4507    1452183  49002.453289  58121.5671580241790     7.18    11.18          3     -0.00228  132745.718684   48465.718685
 4508  4508    1452332  49007.481231  58121.5672162179580     8.87     8.87          1      0.00031  132750.746789   48470.746790
 4509  4509    1452590  49016.187238  58121.5673169819260     7.18    11.78          3      0.00203  132759.453079   48479.453080
 4510  4510    1452722  49020.641468  58121.5673685355010     7.30    12.99          3      0.00275  132803.907455   48483.907455
 4511  4511    1452747  49021.485126  58121.5673783000700    12.21    20.10          4      0.00447  132804.751140   48484.751140
 4512  4512    1452927  49027.558929  58121.5674485987200     8.97    22.59          5      0.00106  132810.825140   48490.825140
 4513  4513    1452984  49029.482222  58121.5674708590460     6.56     9.77          2     -0.00236  132812.748494   48492.748495
 4514  4514    1453117  49033.970136  58121.5675228024960    17.08    24.31          4     -0.00342  132817.236555   48497.236555
 4515  4515    1453344  49041.630052  58121.5676114589310    10.92    14.94          2     -0.00253  132824.896719   48504.896720
 4516  4516    1453589  49049.897534  58121.5677071473790    10.31    12.61          2      0.00353  132833.164470   48513.164470
 4517  4517    1453699  49053.609139  58121.5677501057660     6.09    15.94          4     -0.00342  132836.876194   48516.876195
 4518  4518    1453792  49056.747337  58121.5677864275070     6.64    10.95          3     -0.00319  132840.014495   48520.014495
 4519  4519    1453970  49062.753857  58121.5678559474180     5.80     7.95          2     -0.00053  132846.021209   48526.021210
 4520  4520    1453972  49062.821250  58121.5678567274240     6.91    14.63          4     -0.00336  132846.088604   48526.088605
 4521  4521    1454220  49071.189908  58121.5679535868930     6.59    12.76          4      0.00106  132854.457535   48534.457535
 4522  4522    1454287  49073.450790  58121.5679797545220     6.93    14.40          3      0.00208  132856.718489   48536.718490
 4523  4523    1454402  49077.331099  58121.5680246654980    19.08    21.69          2     -0.00531  132900.598924   48540.598925
 4524  4524    1454554  49082.460262  58121.5680840308100     5.83    17.90          6     -0.00303  132905.728255   48545.728255
 4525  4525    1454748  49089.006680  58121.5681597995390    11.37    19.50          4     -0.00056  132912.274884   48552.274885
 4526  4526    1454803  49090.862609  58121.5681812802050     9.94    13.94          2     -0.00025  132914.130875   48554.130875
 4527  4527    1454806  49090.963871  58121.5681824522110    11.97    22.88          3      0.00064  132914.232140   48554.232140
 4528  4528    1454880  49093.461065  58121.5682113549180    12.22    18.59          3      0.00475  132916.729415   48556.729415
 4529  4529    1454975  49096.666571  58121.5682484556800     7.53    15.05          3     -0.00039  132919.935024   48559.935025
 4530  4530    1455029  49098.488817  58121.5682695464960     6.08    12.32          4      0.00169  132921.757330   48561.757330
 4531  4531    1455039  49098.826246  58121.5682734519170    17.85    21.20          2      0.00139  132922.094770   48562.094770
 4532  4532    1455188  49103.854013  58121.5683316436740    11.67    15.23          2     -0.00122  132927.122699   48567.122700
 4533  4533    1455401  49111.041534  58121.5684148325630     6.91    17.18          4      0.00033  132934.310454   48574.310455
 4534  4534    1455556  49116.271890  58121.5684753691010    14.33    19.46          3      0.00142  132939.540979   48579.540980
 4535  4535    1455564  49116.541841  58121.5684784935300    21.03    51.80          5      0.00139  132939.810940   48579.810940
 4536  4536    1455641  49119.140157  58121.5685085666300     9.34    16.58          4      0.00225  132942.409339   48582.409340
 4537  4537    1455878  49127.137442  58121.5686011277950     7.40    11.37          2      0.00106  132950.406884   48590.406885
 4538  4538    1455897  49127.778556  58121.5686085480960     6.62     8.74          2      0.00042  132951.048020   48591.048020
 4539  4539    1455977  49130.477993  58121.5686397915900    10.19    16.11          4     -0.00203  132953.747544   48593.747545
 4540  4540    1456028  49132.199053  58121.5686597112580    11.99    14.31          2      0.00142  132955.468659   48595.468660
 4541  4541    1456050  49132.941394  58121.5686683031810     7.91    14.90          4      0.00061  132956.211024   48596.211025
 4542  4542    1456070  49133.616272  58121.5686761142530     9.91    23.27          3      0.00056  132956.885925   48596.885925
 4543  4543    1456242  49139.420123  58121.5687432884610     6.34     9.10          2     -0.00283  133002.689964   48602.689965
 4544  4544    1456367  49143.638186  58121.5687921086340    15.17    17.73          2     -0.00092  133006.908165   48606.908165
 4545  4545    1456403  49144.852992  58121.5688061688960    73.70    86.19          4     -0.00028  133008.123010   48608.123010
 4546  4546    1456470  49147.113983  58121.5688323377660     8.84    21.26          5      0.00400  133010.384075   48610.384075
 4547  4547    1456817  49158.822968  58121.5689678584190     6.83    13.29          3     -0.00131  133022.093439   48622.093440
 4548  4548    1456835  49159.430439  58121.5689748893440     9.85    11.44          2      0.00100  133022.700929   48622.700930
