yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 1122  1122    2172372  73328.877942  58430.8487138650620    11.93    18.11          3     -0.00142  201426.550990   72866.550990
 1123  1123    2172440  73331.173309  58430.8487404318210     5.47     7.71          3     -0.00106  201428.846220   72868.846220
 1124  1124    2172558  73335.156357  58430.8487865319170    19.60    23.15          2     -0.00308  201432.829029   72872.829030
 1125  1125    2172618  73337.181618  58430.8488099724290    15.84    15.84          1     -0.00461  201434.854170   72874.854170
 1126  1126    2172751  73341.671337  58430.8488619367680    13.90    33.51          7      0.00350  201439.343619   72879.343620
 1127  1127    2172967  73348.962222  58430.8489463220100     6.45    14.59          4     -0.00367  201446.634070   72886.634070
 1128  1128    2173019  73350.717582  58430.8489666386820    14.19    18.99          3     -0.00103  201448.389324   72888.389325
 1129  1129    2173109  73353.755579  58430.8490018006910    29.21    49.76          6     -0.00025  201451.427139   72891.427140
 1130  1130    2173156  73355.342099  58430.8490201631740    41.39    47.71          4      0.00047  201453.013565   72893.013565
 1131  1131    2173531  73368.000320  58430.8491666703740    14.80    26.05          5      0.00089  201505.671029   72905.671030
 1132  1132    2173533  73368.067879  58430.8491674523010    13.10    25.24          5      0.00233  201505.738584   72905.738585
 1133  1133    2173687  73373.266144  58430.8492276174080     6.81    12.07          2      0.00119  201510.936539   72910.936540
 1134  1134    2173896  73380.320981  58430.8493092706180    10.91    14.21          3      0.00108  201517.990955   72917.990955
 1135  1135    2173956  73382.346382  58430.8493327127550     5.59     6.18          2      0.00367  201520.016235   72920.016235
 1136  1136    2174139  73388.523461  58430.8494042067200     7.94    15.59          3     -0.00006  201526.192945   72926.192945
 1137  1137    2174727  73408.371582  58430.8496339303420     8.11    13.06          4      0.00147  201546.039879   72946.039880
 1138  1138    2174755  73409.316623  58430.8496448683260     9.81    12.23          2     -0.00161  201546.984865   72946.984865
 1139  1139    2174934  73415.358659  58430.8497147992960     7.02     8.62          2     -0.00600  201553.026540   72953.026540
 1140  1140    2175071  73419.983426  58430.8497683266940    33.69    40.70          3      0.00292  201557.651029   72957.651030
 1141  1141    2175119  73421.603517  58430.8497870777470     5.48     5.48          1     -0.00178  201559.271024   72959.271025
 1142  1142    2175468  73433.384041  58430.8499234264060    27.89    29.28          2     -0.00319  201611.050845   72971.050845
 1143  1143    2175611  73438.211085  58430.8499792949630     5.27     6.96          2     -0.00181  201615.877600   72975.877600
 1144  1144    2175637  73439.088897  58430.8499894548350     6.97    10.89          2      0.00342  201616.755359   72976.755360
 1145  1145    2175665  73440.034024  58430.8500003937920    12.30    19.61          3      0.00283  201617.700429   72977.700430
 1146  1146    2175981  73450.700681  58430.8501238504700     8.15    10.16          2      0.00308  201628.366450   72988.366450
 1147  1147    2176005  73451.510599  58430.8501332245250     9.71    11.89          2     -0.00306  201629.176319   72989.176320
 1148  1148    2176172  73457.147671  58430.8501984684160     5.41     8.15          2     -0.00453  201634.813055   72994.813055
 1149  1149    2176488  73467.814238  58430.8503219240580     9.64    26.88          6     -0.00697  201645.478984   73005.478985
 1150  1150    2176685  73474.464255  58430.8503988918400    12.17    12.17          1      0.00011  201652.128605   73012.128605
 1151  1151    2176738  73476.253332  58430.8504195987460     7.63     9.85          2      0.00161  201653.917574   73013.917575
 1152  1152    2177118  73489.080194  58430.8505680578050     7.38     8.81          3     -0.00200  201706.743669   73026.743670
 1153  1153    2177392  73498.329271  58430.8506751073020     7.34    10.16          2      0.00236  201715.992194   73035.992195
 1154  1154    2177427  73499.510772  58430.8506887820800    15.42    22.58          4      0.00436  201717.173624   73037.173625
 1155  1155    2177511  73502.346241  58430.8507216000130     6.97     8.57          2      0.00531  201720.008925   73040.008925
 1156  1156    2177944  73516.962049  58430.8508907644540    10.55    16.22          3     -0.00069  201734.623860   73054.623860
 1157  1157    2178119  73522.869172  58430.8509591339260    49.79    56.48          3     -0.00189  201740.530629   73060.530630
 1158  1158    2178154  73524.050668  58430.8509728086530    11.24    15.51          3     -0.00003  201741.712054   73061.712055
 1159  1159    2178171  73524.624452  58430.8509794496770     7.49     7.49          1     -0.00164  201742.285805   73062.285805
 1160  1160    2178225  73526.447366  58430.8510005482110    11.19    11.19          1      0.00228  201744.108609   73064.108610
 1161  1161    2178353  73530.767974  58430.8510505552510     5.01     5.01          1      0.00050  201748.428960   73068.428960
 1162  1162    2178404  73532.489942  58430.8510704854400     5.11    12.77          5      0.01389  201750.150825   73070.150825
 1163  1163    2178426  73533.232266  58430.8510790771580    15.19    16.59          2      0.00528  201750.893104   73070.893105
 1164  1164    2179423  73566.886096  58430.8514685890820    10.14    10.88          2      0.00161  201824.544924   73104.544925
 1165  1165    2179478  73568.742562  58430.8514900759420    16.41    18.82          2     -0.00050  201826.401280   73106.401280
 1166  1166    2179557  73571.409082  58430.8515209384450     6.90     6.90          1     -0.00472  201829.067639   73109.067640
 1167  1167    2179609  73573.164516  58430.8515412559740     5.53     5.53          1      0.00011  201830.822969   73110.822970
 1168  1168    2179642  73574.278403  58430.8515541481860     5.83     7.57          2     -0.00094  201831.936790   73111.936790
 1169  1169    2179759  73578.227779  58430.8515998585470     6.02     6.02          1     -0.00050  201835.885930   73115.885930
 1170  1170    2179869  73581.940921  58430.8516428347390     6.81     6.81          1      0.00150  201839.598849   73119.598850
 1171  1171    2179948  73584.607510  58430.8516736980350    31.85    37.62          3     -0.00067  201842.265280   73122.265280
 1172  1172    2179954  73584.810002  58430.8516760416900    15.76    19.99          2     -0.00181  201842.467759   73122.467760
 1173  1173    2179966  73585.215186  58430.8516807313150     5.05     9.20          3      0.00178  201842.872919   73122.872920
 1174  1174    2180061  73588.421938  58430.8517178465020     5.34     5.34          1      0.00194  201846.079480   73126.079480
 1175  1175    2180095  73589.569301  58430.8517311261700     5.06     8.29          2     -0.00733  201847.226775   73127.226775
 1176  1176    2181088  73623.088654  58430.8521190816510     7.71    12.84          3      0.00508  201920.744124   73160.744125
 1177  1177    2181136  73624.708680  58430.8521378319360     5.13     7.38          2     -0.00156  201922.364054   73162.364055
 1178  1178    2181192  73626.599018  58430.8521597108610     9.47     9.47          1     -0.00019  201924.254279   73164.254280
 1179  1179    2181235  73628.050685  58430.8521765125500     5.09    16.14          4      0.00550  201925.705860   73165.705860
 1180  1180    2181491  73636.691961  58430.8522765273220     5.30     7.63          2      0.00372  201934.346619   73174.346620
 1181  1181    2183619  73708.523006  58430.8531079051650    15.41    18.69          2      0.00189  202046.173374   73246.173375
 1182  1182    2183814  73715.105024  58430.8531840859260     6.32     7.04          2     -0.00550  202052.755000   73252.755000
 1183  1183    2184107  73724.995555  58430.8532985596670     5.10    11.81          4      0.00194  202102.644939   73262.644940
 1184  1184    2184507  73738.497671  58430.8534548341500     5.18     8.69          2      0.00278  202116.146250   73276.146250
 1185  1185    2184688  73744.607311  58430.8535255475840     8.20     8.20          1      0.00117  202122.255525   73282.255525
 1186  1186    2184741  73746.396448  58430.8535462551940     5.73     5.73          1      0.00442  202124.044555   73284.044555
 1187  1187    2185836  73783.358295  58430.8539740543360     6.07    15.26          3      0.00094  202201.004195   73321.004195
 1188  1188    2185984  73788.354134  58430.8540318765570     7.19     7.19          1      0.00289  202205.999735   73325.999735
 1189  1189    2186054  73790.716850  58430.8540592227970     6.04     6.04          1     -0.00153  202208.362309   73328.362310
 1190  1190    2186064  73791.054470  58430.8540631304450     5.32    13.92          4      0.00047  202208.699909   73328.699910
 1191  1191    2186113  73792.708424  58430.8540822734340     5.97    12.33          4     -0.00106  202210.353765   73330.353765
 1192  1192    2186141  73793.653570  58430.8540932126080    11.18    11.18          1     -0.00106  202211.298855   73331.298855
 1193  1193    2186212  73796.050313  58430.8541209526910     8.39    13.62          3      0.00258  202213.695454   73333.695455
 1194  1194    2186231  73796.691647  58430.8541283755520     7.07    12.36          3      0.00211  202214.336750   73334.336750
 1195  1195    2186411  73802.767565  58430.8541986986620    12.07    16.84          3      0.00147  202220.412305   73340.412305
 1196  1196    2186422  73803.138737  58430.8542029946370     9.82    12.37          2     -0.00256  202220.783454   73340.783455
 1197  1197    2186565  73807.965925  58430.8542588648700    10.14    23.50          5      0.00314  202225.610354   73345.610355
 1198  1198    2186604  73809.282209  58430.8542740996480    10.11    12.50          2     -0.00189  202226.926560   73346.926560
 1199  1199    2186755  73814.379293  58430.8543330936700    24.54    31.06          3     -0.00053  202232.023339   73352.023340
 1200  1200    2186875  73818.430040  58430.8543799773180    29.31    31.48          2      0.00306  202236.073845   73356.073845
 1201  1201    2186891  73818.970137  58430.8543862284290     5.53    15.34          4      0.00344  202236.613910   73356.613910
 1202  1202    2187066  73824.877235  58430.8544545976190     5.17     5.17          1      0.00150  202242.520655   73362.520655
