yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 3693  3693    2194848  74051.238164  57974.8570745157890     9.27    12.56          3     -0.00536  203802.936885   74282.936885
 3694  3694    2194909  74053.296447  57974.8570983385090     8.99    30.24          6      0.00131  203804.995005   74284.995005
 3695  3695    2195253  74064.902456  57974.8572326673150    63.52    84.17          3     -0.00139  203816.600090   74296.600090
 3696  3696    2195388  74069.457294  57974.8572853853440     6.99    11.40          3      0.00189  203821.154565   74301.154565
 3697  3697    2195390  74069.524619  57974.8572861645700     8.99    16.48          3     -0.00261  203821.221885   74301.221885
 3698  3698    2195435  74071.042980  57974.8573037381890     6.14     6.46          2      0.00097  203822.740124   74302.740125
 3699  3699    2195436  74071.076703  57974.8573041284990    49.15    60.34          4      0.00050  203822.773845   74302.773845
 3700  3700    2195678  74079.241597  57974.8573986295940     7.41    16.67          4      0.00467  203830.938089   74310.938090
 3701  3701    2195746  74081.535620  57974.8574251807870     8.12    10.36          2     -0.00150  203833.231929   74313.231930
 3702  3702    2195910  74087.068850  57974.8574892227970     5.75    12.82          3      0.00111  203838.764720   74318.764720
 3703  3703    2196085  74092.973130  57974.8575575593730     6.79    17.47          4      0.00144  203844.668529   74324.668530
 3704  3704    2196398  74103.533296  57974.8576797835140    16.61    19.01          2      0.00008  203855.227855   74335.227855
 3705  3705    2196416  74104.140614  57974.8576868126590     6.37    11.71          3      0.00075  203855.835124   74335.835125
 3706  3706    2196576  74109.538864  57974.8577492924030     7.59     8.82          2      0.00256  203901.232944   74341.232945
 3707  3707    2197033  74124.957386  57974.8579277475200     6.50     9.15          2      0.00117  203916.650240   74356.650240
 3708  3708    2197168  74129.511944  57974.8579804623100     6.82    10.02          3     -0.00386  203921.204435   74361.204435
 3709  3709    2197376  74136.529727  57974.8580616866560     5.97     8.40          2      0.00042  203928.221659   74368.221660
 3710  3710    2198028  74158.527443  57974.8583162898560     6.34     7.81          2      0.00317  203950.217625   74390.217625
 3711  3711    2198165  74163.149561  57974.8583697865860    47.72    65.68          3      0.00078  203954.839374   74394.839375
 3712  3712    2198234  74165.477651  57974.8583967320700     7.58     8.31          2      0.00456  203957.167279   74397.167280
 3713  3713    2198328  74168.648859  57974.8584334358660    30.30    32.85          2     -0.00239  204000.338235   74400.338235
 3714  3714    2198471  74173.473548  57974.8584892771710     5.52    10.00          3     -0.00050  204005.162540   74405.162540
 3715  3715    2198525  74175.295493  57974.8585103645060     8.39    10.60          2      0.00119  204006.984339   74406.984340
 3716  3716    2198597  74177.724686  57974.8585384801660    10.40    11.42          2      0.00144  204009.413339   74409.413340
 3717  3717    2198619  74178.466890  57974.8585470704900    18.67    27.16          3     -0.00011  204010.155484   74410.155485
 3718  3718    2198716  74181.739411  57974.8585849468930    10.10    12.41          2     -0.00400  204013.427744   74413.427745
 3719  3719    2198728  74182.144443  57974.8585896347520    10.56    17.60          4      0.00097  204013.832745   74413.832745
 3720  3720    2198865  74186.766591  57974.8586431318400    12.18    13.83          2     -0.00053  204018.454524   74418.454525
 3721  3721    2199049  74192.974635  57974.8587149842050     8.21    16.11          4      0.00325  204024.662075   74424.662075
 3722  3722    2199051  74193.041895  57974.8587157626750    24.30    30.75          3     -0.00300  204024.729330   74424.729330
 3723  3723    2199195  74197.900372  57974.8587719950460     7.62     8.17          2      0.00017  204029.587419   74429.587420
 3724  3724    2199298  74201.375518  57974.8588122166400     9.51    23.63          5      0.00203  204033.062290   74433.062290
 3725  3725    2199339  74202.758608  57974.8588282246270     7.44    20.35          4     -0.00378  204034.445269   74434.445270
 3726  3726    2199554  74210.012461  57974.8589121812610     5.66     7.20          2     -0.00283  204041.698545   74441.698545
 3727  3727    2199759  74216.929006  57974.8589922338690     7.78     9.32          2      0.00078  204048.614539   74448.614540
 3728  3728    2200121  74229.142498  57974.8591335937280     5.90     5.90          1      0.00347  204100.827059   74460.827060
 3729  3729    2200149  74230.087003  57974.8591445255040     5.62     5.62          1     -0.00178  204101.771489   74461.771490
 3730  3730    2200171  74230.829453  57974.8591531186690    13.53    25.71          4      0.00408  204102.513879   74462.513880
 3731  3731    2200213  74232.246435  57974.8591695189250     7.42     7.42          1      0.00286  204103.930749   74463.930750
 3732  3732    2200278  74234.439510  57974.8591949017340     7.46     8.49          2      0.00464  204106.123649   74466.123650
 3733  3733    2200354  74237.003514  57974.8592245777150     8.01    15.40          4      0.00064  204108.687449   74468.687450
 3734  3734    2200356  74237.071059  57974.8592253594750     9.47    15.26          3      0.00264  204108.754990   74468.754990
 3735  3735    2200487  74241.490886  57974.8592765148800     7.82     9.78          2      0.00428  204113.174465   74473.174465
 3736  3736    2200554  74243.751211  57974.8593026760450     9.74     9.74          1     -0.00050  204115.434609   74475.434610
 3737  3737    2200640  74246.652802  57974.8593362592770     8.65     9.38          2      0.00142  204118.335970   74478.335970
 3738  3738    2200649  74246.956376  57974.8593397728640     5.84     6.49          2     -0.00078  204118.639519   74478.639520
 3739  3739    2200676  74247.867348  57974.8593503165180    30.27    34.74          2      0.00006  204119.550419   74479.550420
 3740  3740    2200978  74258.056469  57974.8594682461700     6.17    10.33          3      0.00125  204129.738729   74489.738730
 3741  3741    2200997  74258.697530  57974.8594756658560    14.58    18.52          2      0.00203  204130.379740   74490.379740
 3742  3742    2201005  74258.967492  57974.8594787904130     7.53    17.77          3      0.00358  204130.649680   74490.649680
 3743  3743    2201027  74259.709641  57974.8594873801090     9.33    17.13          3      0.00056  204131.391770   74491.391770
 3744  3744    2201036  74260.013295  57974.8594908946180    11.65    15.27          2      0.00075  204131.695399   74491.695400
 3745  3745    2201160  74264.196838  57974.8595393152510     7.54    12.72          3     -0.00083  204135.878609   74495.878610
 3746  3746    2201281  74268.279123  57974.8595865639170     5.96     6.01          2     -0.00364  204139.960569   74499.960570
 3747  3747    2201393  74272.057999  57974.8596303009150    13.40    21.82          4      0.00047  204143.739144   74503.739145
 3748  3748    2201457  74274.217171  57974.8596552913280    11.71    14.72          3     -0.00261  204145.898144   74505.898145
 3749  3749    2201600  74279.041849  57974.8597111325180    10.27    29.98          7     -0.00100  204150.722439   74510.722440
 3750  3750    2201746  74283.967832  57974.8597681462020     9.41    10.21          2      0.00300  204155.648029   74515.648030
 3751  3751    2201794  74285.587225  57974.8597868891780     5.55    23.06          5      0.00097  204157.267294   74517.267295
 3752  3752    2201828  74286.734377  57974.8598001664000    10.99    13.39          2      0.00206  204158.414355   74518.414355
 3753  3753    2201886  74288.691237  57974.8598228152450    50.18    57.38          3      0.00272  204200.371060   74520.371060
 3754  3754    2202062  74294.629190  57974.8598915415550    56.67    93.86          6      0.00111  204206.308539   74526.308540
 3755  3755    2202072  74294.966617  57974.8598954469500    24.39    40.57          4      0.00231  204206.645940   74526.645940
 3756  3756    2202267  74301.545805  57974.8599715949700     5.77    10.96          3      0.00650  204213.224604   74533.224605
 3757  3757    2202307  74302.895118  57974.8599872120060    38.23    44.19          3     -0.00031  204214.573810   74534.573810
 3758  3758    2202340  74304.008521  57974.8600000986240     8.24    11.47          2      0.00033  204215.687124   74535.687125
 3759  3759    2202438  74307.315025  57974.8600383683460     6.15    11.08          3      0.00369  204218.993365   74538.993365
 3760  3760    2202447  74307.618659  57974.8600418826240    19.82    21.72          2      0.00328  204219.296975   74539.296975
 3761  3761    2202491  74309.103122  57974.8600590639100    15.75    22.86          3      0.00228  204220.781319   74540.781320
 3762  3762    2202676  74315.344579  57974.8601313030020    30.22    35.39          2     -0.00358  204227.022280   74547.022280
 3763  3763    2202835  74320.709135  57974.8601933927680    10.77    15.88          3     -0.00042  204232.386410   74552.386410
 3764  3764    2202889  74322.531165  57974.8602144810750     5.99    11.91          3      0.00361  204234.208295   74554.208295
 3765  3765    2203089  74329.278772  57974.8602925783810    13.12    17.27          2     -0.00019  204240.955365   74560.955365
 3766  3766    2203869  74355.594757  57974.8605971615360    14.32    20.14          3     -0.00564  204307.269255   74587.269255
 3767  3767    2203877  74355.864768  57974.8606002866690     6.03     9.45          3     -0.00261  204307.539245   74587.539245
 3768  3768    2203921  74357.349351  57974.8606174693380     6.99     9.05          2     -0.00003  204309.023709   74589.023710
 3769  3769    2203940  74357.990337  57974.8606248881660    16.62    21.92          3     -0.00164  204309.664644   74589.664645
 3770  3770    2203982  74359.407375  57974.8606412890620    45.61    53.94          3     -0.00108  204311.081569   74591.081570
 3771  3771    2204000  74360.014748  57974.8606483188350     7.31    17.02          4      0.00103  204311.688894   74591.688895
 3772  3772    2204041  74361.397814  57974.8606643265540     9.74    19.22          4     -0.00533  204313.071849   74593.071850
 3773  3773    2204217  74367.336101  57974.8607330567300     5.76    11.15          3      0.00281  204319.009665   74599.009665
 3774  3774    2204290  74369.798967  57974.8607615621120     7.76     9.95          2      0.00111  204321.472334   74601.472335
 3775  3775    2204292  74369.866292  57974.8607623413380    10.73    16.16          3     -0.00339  204321.539655   74601.539655
 3776  3776    2204330  74371.148419  57974.8607771807740    10.21    21.87          4     -0.00153  204322.821679   74602.821680
 3777  3777    2204409  74373.813812  57974.8608080302340     5.56     5.56          1     -0.00044  204325.486860   74605.486860
 3778  3778    2204448  74375.129561  57974.8608232588030     7.10     7.49          2     -0.00236  204326.802504   74606.802505
